,Unnamed: 0.2,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date,Season,Home_W_Pct_10,Away_W_Pct_10,H_Team_Elo_Before,A_Team_Elo_Before,H_Team_Elo_After,A_Team_Elo_After
719,719,Cleveland Cavaliers,New Orleans Pelicans,22100759,93,90,0.6,0.467,0.351,0.755,46.5,26.2,15.4,7.4,4.4,4.8,110.1,105.3,0.568,0.367,0.439,0.331,0.786,46.4,25.0,14.5,7.7,4.1,-4.5,107.5,111.6,0.54,1,2022-01-31,2021-22,0.8,0.4,1597.2676464954145,1455.0059967387333,1599.562701657525,1452.7109415766226
720,720,Houston Rockets,Golden State Warriors,22100764,108,122,0.286,0.451,0.343,0.718,42.4,22.6,16.7,7.2,4.7,-8.4,106.7,115.0,0.56,0.74,0.465,0.358,0.759,47.0,27.7,15.7,9.4,5.0,8.2,110.9,102.7,0.577,0,2022-01-31,2021-22,0.3,0.7,1332.7997208241982,1638.3361281354903,1328.5833227426676,1642.552526217021
721,721,Atlanta Hawks,Toronto Raptors,22100767,100,106,0.49,0.467,0.374,0.799,45.1,24.5,12.5,6.9,4.5,0.4,113.5,113.0,0.575,0.511,0.438,0.345,0.755,46.1,22.6,13.2,9.6,5.1,0.9,110.6,109.9,0.536,0,2022-01-31,2021-22,0.7,0.4,1511.0645028323788,1534.6666094552552,1502.4890040076332,1543.2421082800008
722,722,Indiana Pacers,LA Clippers,22100760,122,116,0.353,0.456,0.328,0.766,45.2,24.5,14.6,7.1,5.9,-2.0,109.9,112.1,0.555,0.5,0.449,0.359,0.79,44.4,23.3,14.5,7.6,4.5,-0.6,106.6,107.2,0.554,1,2022-01-31,2021-22,0.3,0.5,1428.705494958493,1487.1440944972176,1436.5709518810668,1479.278637574644
723,723,Oklahoma City Thunder,Portland Trail Blazers,22100765,98,81,0.292,0.416,0.312,0.762,46.2,21.1,13.5,7.6,4.6,-7.3,101.7,109.0,0.515,0.42,0.452,0.363,0.768,44.0,23.1,14.1,7.6,4.7,-3.8,110.3,114.4,0.566,1,2022-01-31,2021-22,0.1,0.5,1372.1234588217078,1429.3622364182906,1386.9544070782638,1414.531288161735
724,724,Minnesota Timberwolves,Denver Nuggets,22100770,130,115,0.5,0.444,0.342,0.761,44.4,24.2,14.7,8.7,5.7,1.0,110.4,109.3,0.553,0.571,0.471,0.352,0.781,44.3,27.7,14.3,7.4,3.8,2.2,111.3,109.3,0.575,1,2022-02-01,2021-22,0.5,0.8,1547.2525443577083,1566.5418373428054,1558.9837360025078,1554.8106456980058
725,725,Milwaukee Bucks,Washington Wizards,22100768,112,98,0.596,0.454,0.359,0.781,46.6,22.9,13.9,7.7,4.2,2.9,111.4,108.5,0.568,0.469,0.465,0.324,0.777,44.9,24.4,13.6,6.2,5.1,-2.5,109.0,111.4,0.561,1,2022-02-01,2021-22,0.5,0.4,1533.051193947082,1432.940113559505,1539.5812268953928,1426.4100806111942
726,726,Detroit Pistons,New Orleans Pelicans,22100766,101,111,0.245,0.421,0.32,0.779,42.6,22.4,14.7,8.1,4.9,-9.3,102.8,112.0,0.525,0.36,0.438,0.328,0.787,46.6,25.1,14.5,7.7,4.1,-4.5,107.4,111.4,0.539,0,2022-02-01,2021-22,0.3,0.4,1374.6830240685117,1452.7109415766226,1365.1689893816267,1462.2249762635074
727,727,Toronto Raptors,Miami Heat,22100784,110,106,0.521,0.437,0.348,0.754,46.1,22.6,13.1,9.5,5.1,1.0,110.6,109.7,0.537,0.627,0.459,0.377,0.81,46.0,26.6,15.3,7.5,3.4,4.0,111.9,107.9,0.574,1,2022-02-01,2021-22,0.5,0.6,1543.2421082800008,1566.4652426649352,1548.8420274230202,1560.8653235219158
728,728,Chicago Bulls,Orlando Magic,22100769,126,115,0.633,0.476,0.376,0.811,43.3,24.6,13.3,7.5,4.6,1.8,112.2,110.4,0.578,0.216,0.432,0.327,0.783,43.9,23.0,15.0,6.9,4.9,-7.9,103.6,111.5,0.534,1,2022-02-01,2021-22,0.4,0.4,1504.0583210569885,1362.3674594222498,1508.592022991331,1357.8337574879072
729,729,San Antonio Spurs,Golden State Warriors,22100771,120,124,0.373,0.464,0.351,0.738,45.6,27.7,12.5,7.5,5.1,-0.1,110.5,110.4,0.548,0.745,0.466,0.36,0.761,46.9,27.7,15.7,9.5,5.1,8.3,111.1,102.9,0.579,0,2022-02-01,2021-22,0.4,0.8,1468.6249336597452,1642.552526217021,1464.7005789192965,1646.47688095747
730,730,Phoenix Suns,Brooklyn Nets,22100772,121,111,0.816,0.477,0.367,0.794,46.0,26.4,13.3,8.6,4.2,7.9,112.8,104.9,0.574,0.592,0.471,0.352,0.822,45.6,25.5,14.2,7.0,5.5,1.8,112.0,110.0,0.572,1,2022-02-01,2021-22,1.0,0.4,1683.5945873144558,1513.8708842532255,1687.284831338797,1510.1806402288844
731,731,Indiana Pacers,Orlando Magic,22100773,118,119,0.365,0.457,0.331,0.765,45.3,24.7,14.6,7.0,5.9,-1.9,110.2,112.2,0.556,0.212,0.433,0.328,0.783,43.7,23.1,14.8,6.9,4.8,-8.0,103.8,111.8,0.535,0,2022-02-02,2021-22,0.4,0.4,1436.5709518810668,1357.8337574879072,1430.526181122588,1363.8785282463857
732,732,Utah Jazz,Denver Nuggets,22100779,108,104,0.588,0.471,0.364,0.777,46.6,22.4,14.6,7.1,4.9,5.8,115.3,109.5,0.591,0.56,0.471,0.351,0.785,44.3,27.6,14.3,7.4,3.8,1.8,111.4,109.7,0.575,1,2022-02-02,2021-22,0.2,0.7,1537.872423462401,1554.8106456980058,1543.330096149198,1549.3529730112089
733,733,Sacramento Kings,Brooklyn Nets,22100780,112,101,0.346,0.452,0.343,0.753,43.9,22.9,13.9,7.1,4.7,-5.4,108.8,114.2,0.551,0.58,0.472,0.353,0.82,45.3,25.5,14.2,7.0,5.4,1.6,112.1,110.3,0.573,1,2022-02-02,2021-22,0.2,0.3,1349.4653462685858,1510.1806402288844,1365.3615960881996,1494.2843904092706
734,734,Houston Rockets,Cleveland Cavaliers,22100777,115,104,0.28,0.451,0.344,0.717,42.3,22.6,16.7,7.1,4.6,-8.5,106.7,115.2,0.56,0.608,0.466,0.35,0.757,46.4,26.3,15.4,7.4,4.5,4.7,110.0,105.2,0.567,1,2022-02-02,2021-22,0.3,0.8,1328.5833227426676,1599.562701657525,1350.0044356469086,1578.141588753284
735,735,Dallas Mavericks,Oklahoma City Thunder,22100778,114,120,0.569,0.453,0.334,0.768,45.5,24.7,13.0,7.3,4.2,2.8,109.8,107.0,0.557,0.306,0.416,0.311,0.765,46.3,21.2,13.5,7.6,4.6,-6.8,101.8,108.6,0.516,0,2022-02-02,2021-22,0.7,0.2,1584.4264366448535,1386.9544070782638,1569.318051344057,1402.0627923790605
736,736,New York Knicks,Memphis Grizzlies,22100776,108,120,0.471,0.437,0.357,0.747,47.4,22.2,14.2,7.2,5.1,-0.6,108.2,109.3,0.548,0.66,0.456,0.337,0.738,48.1,24.8,13.4,10.2,6.4,3.6,111.7,108.4,0.546,0,2022-02-02,2021-22,0.4,0.6,1471.352315639812,1597.2529404262705,1462.4968681487878,1606.1083879172943
737,737,Los Angeles Lakers,Portland Trail Blazers,22100781,99,94,0.471,0.464,0.349,0.735,43.6,23.5,14.4,7.9,5.4,-1.6,108.5,110.2,0.561,0.412,0.451,0.36,0.768,44.0,23.0,14.1,7.6,4.8,-4.0,109.9,114.2,0.564,1,2022-02-02,2021-22,0.3,0.5,1460.5546641693631,1414.531288161735,1465.1736974623152,1409.9122548687826
738,738,Philadelphia 76ers,Washington Wizards,22100774,103,106,0.62,0.464,0.355,0.811,43.6,23.8,13.1,8.1,5.9,2.4,111.2,108.5,0.569,0.46,0.465,0.325,0.776,44.9,24.4,13.5,6.2,5.1,-2.7,108.9,111.5,0.56,0,2022-02-02,2021-22,0.8,0.3,1576.8439318589371,1426.4100806111942,1566.9348469730255,1436.3191654971058
739,739,Boston Celtics,Charlotte Hornets,22100775,113,107,0.519,0.449,0.341,0.816,46.9,23.4,14.2,7.4,5.9,3.5,109.4,106.1,0.558,0.549,0.462,0.367,0.735,43.4,26.7,12.7,8.5,4.9,-0.1,112.3,112.4,0.565,1,2022-02-02,2021-22,0.6,0.6,1577.01011909763,1505.2957916077555,1581.5133725794683,1500.7925381259172
740,740,Golden State Warriors,Sacramento Kings,22100785,126,114,0.75,0.466,0.361,0.765,46.9,27.7,15.7,9.5,5.0,8.2,111.4,103.2,0.579,0.358,0.452,0.343,0.755,44.0,22.9,13.9,7.1,4.7,-5.1,109.0,114.1,0.551,1,2022-02-03,2021-22,0.8,0.3,1646.47688095747,1365.3615960881996,1648.7110944989604,1363.1273825467092
741,741,San Antonio Spurs,Miami Heat,22100521,95,112,0.365,0.465,0.354,0.738,45.4,27.8,12.5,7.5,5.2,-0.2,110.6,110.6,0.55,0.615,0.459,0.375,0.812,45.9,26.6,15.4,7.6,3.3,3.8,112.0,108.1,0.575,0,2022-02-03,2021-22,0.4,0.5,1464.7005789192965,1560.8653235219158,1452.160724144335,1573.405178296877
742,742,LA Clippers,Los Angeles Lakers,22100786,111,110,0.491,0.449,0.358,0.79,44.4,23.3,14.4,7.6,4.6,-0.7,106.8,107.5,0.554,0.481,0.463,0.349,0.733,43.8,23.5,14.5,7.9,5.4,-1.4,108.4,109.9,0.561,1,2022-02-03,2021-22,0.5,0.4,1479.278637574644,1465.1736974623152,1482.3372552364729,1462.1150798004862
743,743,Detroit Pistons,Minnesota Timberwolves,22100782,117,128,0.24,0.422,0.318,0.779,42.5,22.4,14.8,8.0,4.8,-9.3,102.8,112.0,0.525,0.51,0.445,0.343,0.761,44.6,24.4,14.6,8.7,5.8,1.2,110.8,109.4,0.555,0,2022-02-03,2021-22,0.3,0.6,1365.1689893816267,1558.9837360025078,1358.920433989343,1565.2322913947914
744,744,Atlanta Hawks,Phoenix Suns,22100783,124,115,0.48,0.466,0.374,0.8,45.1,24.6,12.5,6.8,4.5,0.3,113.3,112.9,0.575,0.82,0.478,0.366,0.795,45.9,26.4,13.4,8.6,4.2,7.9,113.0,105.1,0.576,1,2022-02-03,2021-22,0.7,1.0,1502.4890040076332,1687.284831338797,1517.5835008708698,1672.1903344755603
745,745,Toronto Raptors,Chicago Bulls,22100430,127,120,0.531,0.438,0.35,0.752,46.1,22.6,13.1,9.5,5.1,1.0,110.7,109.8,0.538,0.64,0.477,0.376,0.81,43.4,24.6,13.2,7.4,4.6,2.0,112.5,110.5,0.579,1,2022-02-03,2021-22,0.6,0.5,1548.8420274230202,1508.592022991331,1554.5107646216554,1502.923285792696
746,746,Denver Nuggets,New Orleans Pelicans,22100794,105,113,0.549,0.472,0.352,0.784,44.3,27.6,14.3,7.4,3.9,1.7,111.4,109.8,0.576,0.373,0.438,0.328,0.79,46.6,25.1,14.6,7.7,4.2,-4.2,107.5,111.3,0.539,0,2022-02-04,2021-22,0.6,0.4,1549.3529730112089,1462.2249762635074,1535.480875962926,1476.0970733117904
747,747,Toronto Raptors,Atlanta Hawks,22100790,125,114,0.54,0.438,0.35,0.755,46.3,22.7,13.1,9.5,5.1,1.2,110.9,109.8,0.537,0.49,0.468,0.377,0.799,45.0,24.6,12.6,6.8,4.4,0.5,113.4,112.9,0.577,1,2022-02-04,2021-22,0.6,0.8,1554.5107646216554,1517.5835008708698,1562.0427351893468,1510.0515303031784
748,748,Charlotte Hornets,Cleveland Cavaliers,22100787,101,102,0.538,0.461,0.366,0.736,43.4,26.5,12.8,8.6,4.9,-0.2,112.2,112.4,0.564,0.596,0.467,0.35,0.752,46.4,26.2,15.4,7.4,4.5,4.4,109.9,105.5,0.567,0,2022-02-04,2021-22,0.5,0.7,1500.7925381259172,1578.141588753284,1497.0776143856435,1581.8565124935576
749,749,Indiana Pacers,Chicago Bulls,22100789,115,122,0.358,0.457,0.332,0.764,45.2,24.6,14.4,7.0,5.8,-1.9,110.2,112.2,0.556,0.627,0.477,0.377,0.813,43.4,24.6,13.3,7.4,4.7,1.8,112.4,110.7,0.579,0,2022-02-04,2021-22,0.4,0.5,1430.526181122588,1502.923285792696,1422.651740372057,1510.7977265432269
750,750,Portland Trail Blazers,Oklahoma City Thunder,22100795,93,96,0.404,0.449,0.359,0.764,44.2,23.0,14.1,7.7,4.7,-4.1,109.6,113.9,0.562,0.32,0.417,0.314,0.767,46.4,21.2,13.6,7.5,4.7,-6.6,102.1,108.7,0.518,0,2022-02-04,2021-22,0.4,0.3,1409.9122548687826,1402.0627923790605,1403.061808362363,1408.9132388854798
751,751,Utah Jazz,Brooklyn Nets,22100793,125,102,0.596,0.472,0.362,0.777,46.5,22.4,14.5,7.2,4.9,5.8,115.3,109.6,0.591,0.569,0.472,0.353,0.819,45.3,25.4,14.2,7.0,5.5,1.3,112.0,110.4,0.573,1,2022-02-04,2021-22,0.3,0.3,1543.330096149198,1494.2843904092706,1555.026344769857,1482.5881417886117
752,752,Detroit Pistons,Boston Celtics,22100788,93,102,0.235,0.423,0.319,0.779,42.5,22.5,14.8,7.9,4.8,-9.4,103.0,112.3,0.526,0.528,0.45,0.342,0.817,46.8,23.5,14.3,7.4,5.9,3.5,109.5,106.1,0.559,0,2022-02-04,2021-22,0.2,0.7,1358.920433989343,1581.5133725794683,1354.0898820065356,1586.343924562276
753,753,San Antonio Spurs,Houston Rockets,22100792,131,106,0.358,0.464,0.352,0.737,45.4,27.7,12.6,7.5,5.2,-0.5,110.4,110.7,0.548,0.294,0.451,0.344,0.717,42.2,22.7,16.6,7.2,4.6,-8.2,106.9,115.0,0.561,1,2022-02-04,2021-22,0.3,0.4,1452.160724144335,1350.0044356469086,1461.7969771576902,1340.3681826335533
754,754,Dallas Mavericks,Philadelphia 76ers,22100791,107,98,0.558,0.453,0.334,0.768,45.3,24.8,13.0,7.4,4.3,2.6,109.9,107.2,0.557,0.608,0.464,0.356,0.811,43.6,23.8,12.9,8.0,5.9,2.3,111.3,108.7,0.568,1,2022-02-04,2021-22,0.6,0.7,1569.318051344057,1566.9348469730255,1577.0648969472577,1559.1880013698249
755,755,Los Angeles Lakers,New York Knicks,22100799,122,115,0.472,0.463,0.349,0.732,43.8,23.5,14.4,7.9,5.5,-1.4,108.5,110.0,0.561,0.462,0.437,0.357,0.748,47.4,22.2,14.2,7.2,5.2,-0.8,108.2,109.4,0.548,1,2022-02-05,2021-22,0.4,0.3,1462.1150798004862,1462.4968681487878,1468.8896713356023,1455.7222766136715
756,756,Orlando Magic,Memphis Grizzlies,22100796,115,135,0.226,0.433,0.328,0.787,43.8,23.2,14.8,6.9,4.8,-7.8,103.9,111.7,0.536,0.667,0.456,0.339,0.737,48.1,24.9,13.4,10.2,6.4,3.8,111.8,108.3,0.546,0,2022-02-05,2021-22,0.4,0.6,1363.8785282463857,1606.1083879172943,1356.482911177702,1613.5040049859783
757,757,Sacramento Kings,Oklahoma City Thunder,22100801,113,103,0.352,0.453,0.343,0.756,43.7,23.0,14.0,7.2,4.7,-5.3,109.1,114.4,0.552,0.333,0.417,0.315,0.766,46.5,21.3,13.7,7.5,4.7,-6.4,102.1,108.4,0.517,1,2022-02-05,2021-22,0.2,0.3,1363.1273825467092,1408.9132388854798,1373.180791070777,1398.859830361412
758,758,Portland Trail Blazers,Milwaukee Bucks,22100800,108,137,0.396,0.448,0.356,0.764,44.4,22.9,14.0,7.7,4.7,-4.0,109.3,113.7,0.559,0.604,0.455,0.359,0.782,46.6,23.0,13.8,7.7,4.2,3.1,111.5,108.4,0.568,0,2022-02-05,2021-22,0.3,0.6,1403.061808362363,1539.5812268953928,1387.520281655551,1555.122753602205
759,759,Charlotte Hornets,Miami Heat,22100797,86,104,0.528,0.46,0.365,0.738,43.6,26.5,12.8,8.6,4.8,-0.3,112.1,112.3,0.564,0.623,0.46,0.375,0.813,45.8,26.6,15.4,7.7,3.3,4.1,112.0,107.9,0.576,0,2022-02-05,2021-22,0.5,0.6,1497.0776143856435,1573.405178296877,1483.0262869561973,1587.4565057263233
760,760,Washington Wizards,Phoenix Suns,22100798,80,95,0.471,0.465,0.326,0.776,45.1,24.4,13.5,6.1,5.1,-2.6,109.1,111.6,0.56,0.804,0.479,0.365,0.795,45.7,26.5,13.3,8.6,4.2,7.6,113.0,105.4,0.576,0,2022-02-05,2021-22,0.3,0.9,1436.3191654971058,1672.1903344755603,1430.0498550175992,1678.459644955067
761,761,Minnesota Timberwolves,Detroit Pistons,22100803,118,105,0.519,0.446,0.345,0.764,44.5,24.5,14.6,8.7,5.7,1.4,111.0,109.5,0.557,0.231,0.42,0.32,0.779,42.8,22.4,14.7,7.9,4.8,-9.4,102.9,112.2,0.524,1,2022-02-06,2021-22,0.7,0.2,1565.2322913947914,1354.0898820065356,1568.7170733710975,1350.605100030229
762,762,Dallas Mavericks,Atlanta Hawks,22100807,103,94,0.566,0.453,0.333,0.769,45.3,24.8,13.0,7.4,4.2,2.7,110.1,107.2,0.557,0.481,0.467,0.376,0.801,44.9,24.7,12.5,6.9,4.4,0.2,113.5,113.1,0.576,1,2022-02-06,2021-22,0.6,0.8,1577.0648969472577,1510.0515303031784,1582.8608490419497,1504.255578208487
763,763,Houston Rockets,New Orleans Pelicans,22100808,107,120,0.288,0.451,0.344,0.718,42.1,22.5,16.7,7.2,4.6,-8.5,106.9,115.3,0.561,0.385,0.44,0.328,0.792,46.4,25.1,14.6,7.7,4.2,-3.9,107.7,111.3,0.541,0,2022-02-06,2021-22,0.4,0.4,1340.3681826335533,1476.0970733117904,1331.4125947922275,1485.052661153116
764,764,Denver Nuggets,Brooklyn Nets,22100804,124,104,0.538,0.471,0.354,0.787,44.0,27.5,14.3,7.4,3.9,1.5,111.4,110.0,0.576,0.558,0.471,0.353,0.818,45.2,25.4,14.1,7.0,5.5,0.9,111.9,110.8,0.571,1,2022-02-06,2021-22,0.6,0.2,1535.480875962926,1482.5881417886117,1545.8982846262843,1472.1707331252533
765,765,Orlando Magic,Boston Celtics,22100806,83,116,0.222,0.433,0.328,0.784,43.7,23.3,14.6,6.8,4.7,-8.0,104.1,112.1,0.536,0.537,0.45,0.341,0.816,46.9,23.5,14.3,7.3,6.0,3.6,109.4,105.9,0.559,0,2022-02-06,2021-22,0.4,0.7,1356.482911177702,1586.343924562276,1345.2467318281765,1597.5801039118014
766,766,LA Clippers,Milwaukee Bucks,22100809,113,137,0.5,0.451,0.359,0.788,44.4,23.4,14.4,7.5,4.6,-0.7,107.0,107.6,0.555,0.611,0.457,0.361,0.781,46.6,23.3,13.7,7.7,4.2,3.6,111.9,108.4,0.57,0,2022-02-06,2021-22,0.6,0.6,1482.3372552364729,1555.122753602205,1464.9315074891392,1572.5285013495386
767,767,Chicago Bulls,Philadelphia 76ers,22100802,108,119,0.635,0.478,0.374,0.812,43.4,24.7,13.2,7.4,4.7,1.9,112.6,110.8,0.58,0.596,0.465,0.355,0.809,43.6,23.9,13.0,7.9,5.9,2.1,111.2,108.8,0.569,0,2022-02-06,2021-22,0.6,0.6,1510.7977265432269,1559.1880013698249,1499.5686400103896,1570.4170879026622
768,768,Cleveland Cavaliers,Indiana Pacers,22100805,98,85,0.604,0.465,0.351,0.753,46.6,26.3,15.4,7.4,4.5,4.4,109.9,105.5,0.566,0.352,0.458,0.334,0.766,45.1,24.7,14.4,6.9,5.7,-2.0,110.3,112.3,0.556,1,2022-02-06,2021-22,0.7,0.4,1581.8565124935576,1422.651740372057,1586.4620790958963,1418.0461737697185
769,769,Chicago Bulls,Phoenix Suns,22100812,124,127,0.623,0.478,0.372,0.814,43.4,24.7,13.1,7.3,4.7,1.7,112.6,111.1,0.58,0.808,0.478,0.363,0.791,46.2,26.5,13.3,8.6,4.3,7.8,112.8,105.1,0.574,0,2022-02-07,2021-22,0.5,0.9,1499.5686400103896,1678.459644955067,1496.175231009583,1681.8530539558735
770,770,Utah Jazz,New York Knicks,22100814,113,104,0.604,0.473,0.364,0.778,46.6,22.6,14.5,7.2,4.9,6.1,115.6,109.5,0.592,0.453,0.436,0.355,0.747,47.5,22.2,14.1,7.2,5.1,-0.9,108.0,109.4,0.547,1,2022-02-07,2021-22,0.3,0.2,1555.026344769857,1455.7222766136715,1559.9879741503687,1450.7606472331595
771,771,Charlotte Hornets,Toronto Raptors,22100810,101,116,0.519,0.459,0.363,0.736,43.7,26.5,13.0,8.5,4.8,-0.6,111.7,112.2,0.562,0.549,0.44,0.355,0.757,46.3,22.8,13.2,9.5,5.1,1.3,111.2,109.9,0.54,0,2022-02-07,2021-22,0.4,0.7,1483.0262869561973,1562.0427351893468,1470.7282616954278,1574.3407604501162
772,772,Washington Wizards,Miami Heat,22100811,100,121,0.462,0.463,0.324,0.776,45.1,24.3,13.4,6.1,5.1,-2.9,108.7,111.4,0.557,0.63,0.459,0.375,0.815,45.9,26.6,15.3,7.8,3.4,4.3,111.8,107.5,0.575,0,2022-02-07,2021-22,0.2,0.6,1430.0498550175992,1587.4565057263233,1418.7472305753877,1598.7591301685347
773,773,Oklahoma City Thunder,Golden State Warriors,22100813,98,110,0.327,0.418,0.315,0.763,46.4,21.3,13.7,7.5,4.6,-6.5,102.1,108.5,0.518,0.755,0.467,0.364,0.764,46.8,27.7,15.7,9.5,5.0,8.3,111.7,103.5,0.581,0,2022-02-07,2021-22,0.3,0.9,1398.859830361412,1648.7110944989604,1393.798644833745,1653.7722800266274
774,774,Denver Nuggets,New York Knicks,22100821,132,115,0.547,0.472,0.354,0.787,44.3,27.7,14.3,7.4,3.8,1.9,111.7,109.9,0.577,0.444,0.435,0.353,0.745,47.6,22.1,14.2,7.2,5.1,-1.1,108.0,109.5,0.545,1,2022-02-08,2021-22,0.6,0.2,1545.8982846262843,1450.7606472331595,1553.518581823393,1443.140350036051
775,775,Atlanta Hawks,Indiana Pacers,22100816,133,112,0.472,0.466,0.373,0.803,45.1,24.6,12.5,6.9,4.4,0.1,113.2,113.1,0.574,0.345,0.456,0.333,0.767,45.2,24.5,14.5,6.9,5.6,-2.2,110.0,112.2,0.555,1,2022-02-08,2021-22,0.7,0.3,1504.255578208487,1418.0461737697185,1513.4635759191035,1408.8381760591014
776,776,Dallas Mavericks,Detroit Pistons,22100820,116,86,0.574,0.453,0.335,0.77,45.4,24.8,13.1,7.4,4.3,2.8,110.1,107.1,0.557,0.226,0.42,0.321,0.777,42.9,22.5,14.7,7.9,4.9,-9.4,103.0,112.3,0.523,1,2022-02-08,2021-22,0.6,0.2,1582.8608490419497,1350.605100030229,1588.394580217063,1345.0713688551157
777,777,Portland Trail Blazers,Orlando Magic,22100823,95,113,0.389,0.449,0.355,0.76,44.3,23.0,14.1,7.7,4.7,-4.5,109.3,114.1,0.56,0.218,0.432,0.326,0.787,43.6,23.2,14.7,6.8,4.7,-8.5,103.7,112.1,0.535,0,2022-02-08,2021-22,0.3,0.4,1387.520281655551,1345.2467318281765,1366.8738660874494,1365.893147396278
778,778,Philadelphia 76ers,Phoenix Suns,22100815,109,114,0.604,0.466,0.358,0.809,43.5,24.0,12.9,7.9,5.9,2.3,111.5,108.9,0.57,0.811,0.479,0.363,0.793,46.1,26.6,13.2,8.5,4.3,7.7,113.1,105.5,0.575,0,2022-02-08,2021-22,0.7,0.9,1570.4170879026622,1681.8530539558735,1564.7410261039222,1687.5291157546137
779,779,Brooklyn Nets,Boston Celtics,22100817,91,126,0.547,0.47,0.354,0.816,45.1,25.4,14.0,7.1,5.5,0.5,111.7,111.0,0.57,0.545,0.45,0.34,0.817,47.1,23.6,14.4,7.4,6.0,4.2,109.5,105.5,0.559,0,2022-02-08,2021-22,0.2,0.7,1472.1707331252533,1597.5801039118014,1453.5055268351468,1616.2453102019078
780,780,Los Angeles Lakers,Milwaukee Bucks,22100822,116,131,0.481,0.464,0.348,0.729,44.0,23.5,14.4,7.9,5.5,-1.3,108.6,109.9,0.56,0.618,0.458,0.364,0.782,46.6,23.3,13.7,7.7,4.2,4.0,112.3,108.4,0.572,0,2022-02-08,2021-22,0.4,0.7,1468.8896713356023,1572.5285013495386,1457.692441892711,1583.72573079243
781,781,Memphis Grizzlies,LA Clippers,22100818,135,109,0.673,0.457,0.339,0.737,48.4,25.0,13.3,10.1,6.4,4.1,112.1,108.4,0.546,0.491,0.45,0.36,0.79,44.4,23.5,14.3,7.5,4.5,-1.1,107.0,108.1,0.555,1,2022-02-08,2021-22,0.7,0.5,1613.5040049859783,1464.9315074891392,1621.3384104222498,1457.0971020528675
782,782,Sacramento Kings,Minnesota Timberwolves,22100824,114,134,0.364,0.454,0.343,0.755,43.7,23.1,14.0,7.3,4.7,-5.0,109.2,114.1,0.553,0.528,0.446,0.347,0.765,44.6,24.5,14.5,8.7,5.7,1.6,111.2,109.4,0.557,0,2022-02-08,2021-22,0.2,0.7,1373.180791070777,1568.7170733710975,1363.9583925436484,1577.9394718982264
783,783,New Orleans Pelicans,Houston Rockets,22100819,110,97,0.396,0.441,0.329,0.79,46.2,25.2,14.6,7.8,4.2,-3.6,108.0,111.3,0.543,0.283,0.452,0.344,0.718,41.9,22.7,16.7,7.2,4.7,-8.6,107.0,115.5,0.561,1,2022-02-08,2021-22,0.5,0.3,1485.052661153116,1331.4125947922275,1489.794296705645,1326.6709592396987
784,784,Sacramento Kings,Minnesota Timberwolves,22100830,132,119,0.357,0.455,0.344,0.757,43.6,23.2,14.1,7.3,4.6,-5.2,109.1,114.4,0.554,0.537,0.447,0.35,0.764,44.7,24.7,14.5,8.7,5.7,2.0,111.5,109.4,0.558,1,2022-02-09,2021-22,0.2,0.7,1363.9583925436484,1577.9394718982264,1384.5761045098145,1557.3217599320606
785,785,Oklahoma City Thunder,Toronto Raptors,22100827,98,117,0.321,0.418,0.315,0.763,46.5,21.3,13.7,7.5,4.6,-6.6,102.0,108.5,0.517,0.558,0.441,0.356,0.754,46.3,22.8,13.3,9.5,5.1,1.6,111.3,109.7,0.541,0,2022-02-09,2021-22,0.3,0.8,1393.798644833745,1574.3407604501162,1384.2739379811348,1583.8654673027263
786,786,Charlotte Hornets,Chicago Bulls,22100826,109,121,0.509,0.458,0.361,0.738,43.6,26.5,13.0,8.6,4.8,-0.8,111.4,112.2,0.561,0.611,0.478,0.373,0.816,43.3,24.6,13.0,7.3,4.6,1.6,112.9,111.5,0.58,0,2022-02-09,2021-22,0.3,0.5,1470.7282616954278,1496.175231009583,1457.9020833133734,1509.0014093916377
787,787,Cleveland Cavaliers,San Antonio Spurs,22100825,105,92,0.611,0.464,0.351,0.751,46.7,26.3,15.3,7.4,4.5,4.5,109.8,105.3,0.565,0.37,0.466,0.354,0.738,45.3,27.8,12.6,7.6,5.2,0.0,110.8,110.6,0.551,1,2022-02-09,2021-22,0.7,0.4,1586.4620790958963,1461.7969771576902,1591.9654151479715,1456.293641105615
788,788,Utah Jazz,Golden State Warriors,22100828,111,85,0.611,0.472,0.361,0.78,46.6,22.5,14.5,7.2,4.9,6.2,115.5,109.4,0.591,0.759,0.468,0.363,0.764,46.7,27.7,15.7,9.5,4.9,8.4,111.7,103.4,0.582,1,2022-02-09,2021-22,0.4,0.9,1559.9879741503687,1653.7722800266274,1582.8231633267967,1630.9370908501994
