,Unnamed: 0.9,Unnamed: 0,Home,Away,Game_ID,H_Score,A_Score,H_W_PCT,H_FG_PCT,H_FG3_PCT,H_FT_PCT,H_REB,H_AST,H_TOV,H_STL,H_BLK,H_PLUS_MINUS,H_OFF_RATING,H_DEF_RATING,H_TS_PCT,A_W_PCT,A_FG_PCT,A_FG3_PCT,A_FT_PCT,A_REB,A_AST,A_TOV,A_STL,A_BLK,A_PLUS_MINUS,A_OFF_RATING,A_DEF_RATING,A_TS_PCT,Result,Date
341,341,,Toronto Raptors,Oklahoma City Thunder,22100371,109,110,0.458,0.435,0.341,0.774,46.3,21.5,13.4,9.6,4.7,-0.3,109.0,109.2,0.529,0.304,0.411,0.304,0.745,46.3,20.0,14.3,7.2,5.0,-9.3,99.7,108.9,0.509,0,12/08/2021
342,342,,Memphis Grizzlies,Dallas Mavericks,22100373,96,104,0.583,0.452,0.345,0.762,47.6,25.4,13.9,9.8,6.3,0.1,110.6,110.7,0.547,0.478,0.441,0.332,0.729,44.2,23.1,12.3,7.6,4.1,-1.8,107.2,109.0,0.541,0,12/08/2021
343,343,,New Orleans Pelicans,Denver Nuggets,22100375,114,120,0.269,0.429,0.337,0.811,47.0,24.4,15.1,7.8,4.2,-6.9,105.8,112.1,0.529,0.478,0.461,0.34,0.748,44.5,25.5,14.2,7.5,4.0,-0.4,107.9,108.4,0.556,0,12/08/2021
344,344,,Philadelphia 76ers,Utah Jazz,22100379,96,118,0.56,0.459,0.361,0.811,43.8,23.4,13.0,8.2,6.2,1.2,110.3,108.8,0.565,0.708,0.479,0.374,0.782,47.2,22.8,15.4,7.5,5.5,10.3,116.9,106.6,0.604,0,12/09/2021
345,345,,San Antonio Spurs,Denver Nuggets,22100381,123,111,0.348,0.465,0.348,0.7,44.3,27.6,13.0,8.6,5.1,-0.6,107.1,107.5,0.54,0.5,0.463,0.338,0.75,43.9,25.6,14.0,7.7,4.0,-0.1,108.1,108.4,0.558,1,12/09/2021
346,346,,Memphis Grizzlies,Los Angeles Lakers,22100380,108,95,0.56,0.45,0.343,0.754,47.4,25.3,13.9,9.9,6.2,-0.2,110.2,110.7,0.544,0.52,0.465,0.347,0.736,44.5,23.5,15.2,8.1,5.5,-1.0,107.3,108.4,0.558,1,12/09/2021
347,347,,Phoenix Suns,Boston Celtics,22100390,111,90,0.833,0.479,0.369,0.775,44.6,25.8,13.6,8.9,4.0,6.3,110.2,104.1,0.574,0.5,0.444,0.337,0.822,45.7,22.8,13.8,7.5,5.5,1.5,108.1,107.1,0.554,1,12/10/2021
348,348,,Houston Rockets,Milwaukee Bucks,22100386,114,123,0.333,0.444,0.338,0.706,43.7,22.2,17.5,7.0,5.1,-5.9,103.4,109.1,0.549,0.615,0.451,0.361,0.746,47.6,22.8,14.5,7.3,4.5,3.7,109.9,106.3,0.562,0,12/10/2021
349,349,,Atlanta Hawks,Brooklyn Nets,22100384,105,113,0.52,0.465,0.386,0.8,47.2,24.6,12.4,6.7,4.5,2.6,113.2,110.4,0.569,0.68,0.464,0.36,0.808,45.0,25.4,13.8,6.7,5.2,3.1,109.4,106.4,0.571,0,12/10/2021
350,350,,Indiana Pacers,Dallas Mavericks,22100383,106,93,0.407,0.461,0.329,0.778,46.0,24.1,14.5,7.2,6.2,1.6,109.4,108.2,0.557,0.5,0.442,0.333,0.732,44.4,23.2,12.6,7.6,4.2,-1.4,107.4,108.7,0.543,1,12/10/2021
351,351,,Minnesota Timberwolves,Cleveland Cavaliers,22100387,106,123,0.44,0.425,0.336,0.768,45.0,22.7,15.6,8.7,5.8,-0.9,106.4,107.2,0.534,0.538,0.455,0.351,0.786,46.2,25.1,16.2,7.6,4.5,3.0,107.7,104.5,0.56,0,12/10/2021
352,352,,Charlotte Hornets,Sacramento Kings,22100382,124,123,0.519,0.46,0.383,0.746,42.6,25.6,12.7,8.6,5.3,-0.6,112.5,112.7,0.565,0.44,0.452,0.331,0.758,44.4,22.2,13.8,7.2,4.8,-2.4,109.8,111.8,0.552,1,12/10/2021
353,353,,Toronto Raptors,New York Knicks,22100385,90,87,0.44,0.436,0.342,0.77,46.3,21.8,13.3,9.5,4.7,-0.4,109.1,109.3,0.53,0.48,0.442,0.364,0.782,46.2,21.9,14.1,7.1,5.9,-1.0,109.2,110.7,0.553,1,12/10/2021
354,354,,Oklahoma City Thunder,Los Angeles Lakers,22100389,95,116,0.333,0.412,0.309,0.749,46.1,20.4,14.3,7.4,4.9,-8.8,100.3,109.0,0.512,0.5,0.465,0.348,0.733,44.5,23.5,15.4,8.1,5.5,-1.4,106.8,108.4,0.558,0,12/10/2021
355,355,,New Orleans Pelicans,Detroit Pistons,22100388,109,93,0.259,0.432,0.338,0.809,46.9,24.7,15.5,7.8,4.2,-6.8,105.9,112.1,0.531,0.167,0.41,0.31,0.788,42.9,21.5,15.3,8.2,4.9,-9.5,100.7,110.2,0.516,1,12/10/2021
356,356,,Philadelphia 76ers,Golden State Warriors,22100396,102,93,0.538,0.458,0.354,0.814,43.6,23.2,13.0,8.2,6.1,0.3,110.0,109.4,0.562,0.84,0.473,0.373,0.759,46.8,28.5,16.1,9.8,4.6,12.8,112.4,99.5,0.59,1,12/11/2021
357,357,,San Antonio Spurs,Denver Nuggets,22100397,112,127,0.375,0.467,0.352,0.702,44.8,27.8,13.0,8.4,5.1,-0.1,107.8,107.7,0.544,0.48,0.462,0.34,0.755,43.5,25.7,13.8,7.7,4.0,-0.6,108.2,109.1,0.558,0,12/11/2021
358,358,,LA Clippers,Orlando Magic,22100391,106,104,0.538,0.447,0.354,0.798,44.0,22.7,15.1,8.1,4.5,1.4,105.8,104.6,0.553,0.192,0.424,0.325,0.758,44.8,22.1,15.5,6.7,4.8,-10.8,102.3,113.0,0.526,1,12/11/2021
359,359,,Miami Heat,Chicago Bulls,22100394,118,92,0.577,0.461,0.357,0.804,45.2,25.4,15.4,7.7,3.0,2.8,109.9,107.2,0.57,0.654,0.468,0.366,0.82,44.0,23.5,13.5,8.0,4.8,3.7,109.9,106.1,0.567,1,12/11/2021
360,360,,Cleveland Cavaliers,Sacramento Kings,22100393,117,103,0.556,0.458,0.352,0.787,46.1,25.4,16.2,7.6,4.6,3.5,108.1,104.4,0.563,0.423,0.453,0.331,0.758,44.6,22.2,13.8,7.3,4.8,-2.3,110.3,112.3,0.553,1,12/11/2021
361,361,,Washington Wizards,Utah Jazz,22100392,98,123,0.577,0.462,0.327,0.784,45.9,24.1,14.2,6.4,5.4,-0.8,107.7,108.3,0.559,0.72,0.479,0.374,0.779,47.5,22.8,15.3,7.5,5.5,10.8,117.2,106.4,0.603,0,12/11/2021
362,362,,Memphis Grizzlies,Houston Rockets,22100395,113,106,0.577,0.45,0.343,0.751,47.4,25.4,13.9,10.2,6.1,0.3,110.1,110.0,0.543,0.32,0.445,0.342,0.701,43.6,22.5,17.4,7.1,5.0,-6.0,103.8,109.5,0.55,1,12/11/2021
363,363,,San Antonio Spurs,New Orleans Pelicans,22100401,112,97,0.36,0.467,0.353,0.701,44.8,27.8,13.2,8.3,5.1,-0.7,108.1,108.5,0.544,0.286,0.432,0.338,0.811,47.4,24.8,15.5,7.7,4.2,-6.0,106.0,111.4,0.532,1,12/12/2021
364,364,,Los Angeles Lakers,Orlando Magic,22100403,106,94,0.519,0.465,0.353,0.734,44.6,23.5,15.5,8.3,5.4,-0.6,107.2,108.0,0.56,0.185,0.424,0.326,0.766,44.9,22.1,15.4,6.6,4.9,-10.5,102.7,113.1,0.528,1,12/12/2021
365,365,,New York Knicks,Milwaukee Bucks,22100398,97,112,0.462,0.439,0.36,0.785,46.7,21.8,14.1,7.0,5.7,-1.1,108.7,110.2,0.55,0.63,0.453,0.362,0.747,47.5,22.6,14.5,7.4,4.6,3.9,110.3,106.6,0.565,0,12/12/2021
366,366,,Detroit Pistons,Brooklyn Nets,22100399,104,116,0.16,0.409,0.311,0.791,42.7,21.5,15.3,8.2,4.9,-9.8,100.4,110.2,0.515,0.692,0.465,0.357,0.812,44.8,25.4,13.8,6.8,5.3,3.3,109.4,106.2,0.571,0,12/12/2021
367,367,,Portland Trail Blazers,Minnesota Timberwolves,22100402,111,116,0.423,0.453,0.346,0.783,44.6,23.3,13.8,7.7,4.6,-2.9,109.3,112.5,0.559,0.423,0.424,0.334,0.771,44.7,22.7,15.5,8.7,5.8,-1.5,106.2,107.6,0.533,0,12/12/2021
368,368,,Oklahoma City Thunder,Dallas Mavericks,22100400,84,103,0.32,0.412,0.305,0.746,46.3,20.4,14.3,7.5,4.8,-9.3,100.1,109.4,0.51,0.48,0.443,0.327,0.736,44.3,23.0,12.7,7.6,4.1,-1.9,107.2,109.0,0.542,0,12/12/2021
369,369,,Boston Celtics,Milwaukee Bucks,22100408,117,103,0.481,0.442,0.332,0.816,45.8,22.5,13.8,7.5,5.5,0.7,107.4,107.2,0.549,0.643,0.454,0.361,0.749,47.6,22.8,14.5,7.6,4.5,4.3,110.5,106.3,0.565,1,12/13/2021
370,370,,LA Clippers,Phoenix Suns,22100412,111,95,0.556,0.447,0.36,0.797,44.2,22.9,14.9,8.0,4.4,1.4,106.1,104.9,0.554,0.84,0.477,0.369,0.78,44.9,25.8,13.5,8.7,4.2,6.9,110.3,103.6,0.573,1,12/13/2021
371,371,,Cleveland Cavaliers,Miami Heat,22100404,105,94,0.571,0.459,0.353,0.789,46.0,25.4,16.1,7.8,4.7,3.9,108.2,104.1,0.564,0.593,0.462,0.361,0.803,45.4,25.9,15.2,7.7,3.1,3.7,110.4,106.9,0.572,1,12/13/2021
372,372,,Dallas Mavericks,Charlotte Hornets,22100410,120,96,0.5,0.442,0.325,0.739,44.8,23.2,12.6,7.5,4.1,-1.0,107.3,108.2,0.541,0.536,0.463,0.384,0.744,42.5,25.7,12.8,8.6,5.4,-0.5,112.9,113.1,0.567,1,12/13/2021
373,373,,Atlanta Hawks,Houston Rockets,22100407,126,132,0.5,0.462,0.383,0.801,47.2,24.4,12.5,6.8,4.5,2.2,112.7,110.4,0.566,0.308,0.446,0.342,0.699,43.6,22.6,17.5,7.0,5.1,-6.1,104.2,110.0,0.552,0,12/13/2021
374,374,,Indiana Pacers,Golden State Warriors,22100405,100,102,0.429,0.461,0.33,0.781,46.1,24.3,14.5,7.2,6.1,2.0,109.7,108.0,0.558,0.808,0.47,0.367,0.758,46.7,28.2,16.0,9.7,4.6,12.0,111.9,99.9,0.586,0,12/13/2021
375,375,,Denver Nuggets,Washington Wizards,22100411,113,107,0.5,0.464,0.346,0.761,43.4,26.0,13.7,7.7,4.2,0.0,109.0,109.3,0.561,0.556,0.462,0.327,0.778,45.7,23.9,14.2,6.3,5.3,-1.7,107.4,108.9,0.557,1,12/13/2021
376,376,,Toronto Raptors,Sacramento Kings,22100406,124,101,0.462,0.432,0.342,0.771,46.5,21.8,13.2,9.5,4.8,-0.2,108.7,108.8,0.527,0.407,0.453,0.329,0.754,44.6,22.0,13.9,7.3,4.8,-2.7,109.7,112.2,0.551,1,12/13/2021
377,377,,Memphis Grizzlies,Philadelphia 76ers,22100409,126,91,0.593,0.451,0.344,0.742,47.2,25.4,13.8,10.3,6.0,0.6,110.5,110.3,0.545,0.556,0.458,0.353,0.817,43.7,23.1,13.0,8.2,6.1,0.7,110.0,109.0,0.563,1,12/13/2021
378,378,,New York Knicks,Golden State Warriors,22100414,96,105,0.444,0.438,0.36,0.784,46.4,22.0,14.3,7.2,5.6,-1.6,108.3,110.5,0.55,0.815,0.471,0.364,0.757,46.8,28.0,16.1,9.6,4.7,11.7,111.7,100.0,0.586,0,12/14/2021
379,379,,Brooklyn Nets,Toronto Raptors,22100413,131,129,0.704,0.465,0.358,0.816,44.7,25.5,14.0,6.8,5.3,3.6,109.5,106.0,0.572,0.481,0.437,0.342,0.769,46.5,22.1,13.1,9.5,5.0,0.7,109.3,108.4,0.53,1,12/14/2021
380,380,,Portland Trail Blazers,Phoenix Suns,22100416,107,111,0.407,0.453,0.348,0.778,44.6,23.4,14.0,7.8,4.8,-3.0,109.4,112.6,0.561,0.808,0.473,0.364,0.782,44.8,25.7,13.5,8.7,4.1,6.0,109.8,104.0,0.568,0,12/14/2021
381,381,,Philadelphia 76ers,Miami Heat,22100419,96,101,0.536,0.458,0.349,0.813,43.5,23.1,13.1,8.1,6.2,-0.7,109.3,109.7,0.561,0.571,0.462,0.36,0.799,45.3,26.0,15.3,7.6,3.2,3.2,110.1,107.1,0.57,0,12/15/2021
382,382,,San Antonio Spurs,Charlotte Hornets,22100423,115,131,0.385,0.468,0.351,0.703,45.3,28.0,13.2,8.4,5.1,-0.1,108.3,108.2,0.545,0.517,0.461,0.383,0.739,42.6,25.8,12.8,8.6,5.3,-1.3,112.9,113.9,0.565,0,12/15/2021
383,383,,Orlando Magic,Atlanta Hawks,22100418,99,111,0.179,0.422,0.326,0.766,45.1,22.0,15.5,6.6,4.8,-10.6,102.5,112.9,0.526,0.481,0.463,0.383,0.805,46.9,24.2,12.5,6.9,4.5,1.9,113.1,111.0,0.569,0,12/15/2021
384,384,,Cleveland Cavaliers,Houston Rockets,22100417,124,89,0.586,0.458,0.357,0.793,46.0,25.4,16.1,7.7,4.5,4.2,108.3,104.0,0.565,0.333,0.448,0.345,0.702,43.6,22.8,17.2,7.0,5.1,-5.6,105.1,110.5,0.554,1,12/15/2021
385,385,,Milwaukee Bucks,Indiana Pacers,22100421,114,99,0.621,0.453,0.359,0.75,47.5,22.8,14.5,7.6,4.4,3.6,110.3,106.8,0.564,0.414,0.459,0.327,0.779,46.1,24.1,14.4,7.4,6.1,1.9,109.5,108.0,0.555,1,12/15/2021
386,386,,Sacramento Kings,Washington Wizards,22100427,119,105,0.393,0.451,0.329,0.751,44.9,22.0,14.0,7.2,4.8,-3.5,109.4,112.6,0.549,0.536,0.462,0.328,0.773,45.5,23.9,14.0,6.3,5.3,-1.8,107.4,109.0,0.556,1,12/15/2021
387,387,,Utah Jazz,LA Clippers,22100425,124,103,0.731,0.481,0.372,0.78,47.6,23.0,15.0,7.4,5.4,11.4,117.5,106.2,0.603,0.571,0.45,0.361,0.792,44.3,23.0,15.0,7.9,4.5,2.0,106.4,104.7,0.556,1,12/15/2021
388,388,,Portland Trail Blazers,Memphis Grizzlies,22100426,103,113,0.393,0.451,0.347,0.773,44.6,23.3,13.9,7.7,4.7,-3.0,109.1,112.4,0.559,0.607,0.454,0.346,0.743,47.3,25.5,13.7,10.3,6.0,1.8,111.1,109.6,0.548,0,12/15/2021
389,389,,Dallas Mavericks,Los Angeles Lakers,22100420,104,107,0.519,0.445,0.331,0.743,45.3,23.5,12.7,7.4,4.3,-0.1,108.4,108.4,0.545,0.536,0.466,0.357,0.732,44.6,23.6,15.4,8.4,5.6,-0.2,107.2,107.6,0.561,0,12/15/2021
390,390,,Denver Nuggets,Minnesota Timberwolves,22100424,107,124,0.519,0.464,0.345,0.77,43.6,26.0,13.7,7.7,4.1,0.3,109.1,109.2,0.563,0.444,0.425,0.335,0.773,44.6,22.7,15.6,8.7,5.7,-1.3,106.6,107.7,0.535,0,12/15/2021
391,391,,Oklahoma City Thunder,New Orleans Pelicans,22100422,110,113,0.308,0.41,0.307,0.744,46.1,20.4,14.2,7.4,4.9,-9.7,99.7,109.4,0.509,0.276,0.432,0.337,0.806,47.2,24.8,15.4,7.7,4.2,-6.3,105.8,111.6,0.53,0,12/15/2021
392,392,,Brooklyn Nets,Philadelphia 76ers,22100429,114,105,0.714,0.466,0.358,0.814,45.1,25.5,14.1,6.8,5.3,3.6,109.9,106.4,0.572,0.517,0.458,0.348,0.813,43.3,23.3,13.0,8.1,6.2,-0.8,109.2,109.7,0.561,1,12/16/2021
393,393,,Phoenix Suns,Washington Wizards,22100432,118,98,0.815,0.473,0.364,0.782,44.9,25.8,13.5,8.7,4.0,5.9,109.6,103.9,0.567,0.517,0.462,0.324,0.772,45.3,23.8,13.9,6.4,5.3,-2.3,107.3,109.4,0.556,1,12/16/2021
394,394,,Houston Rockets,New York Knicks,22100431,103,116,0.321,0.446,0.34,0.701,43.5,22.7,17.2,7.2,4.9,-6.7,104.6,111.1,0.551,0.429,0.436,0.36,0.789,46.1,21.9,14.1,7.1,5.6,-1.9,108.2,110.6,0.549,0,12/16/2021
395,395,,Indiana Pacers,Detroit Pistons,22100428,122,113,0.4,0.46,0.326,0.781,46.1,24.1,14.5,7.3,6.1,1.3,109.2,108.4,0.556,0.154,0.409,0.313,0.787,42.6,21.6,15.5,8.3,4.9,-9.8,100.4,110.2,0.515,1,12/16/2021
396,396,,Boston Celtics,Golden State Warriors,22100435,107,111,0.5,0.444,0.337,0.816,45.6,22.8,13.8,7.4,5.5,1.1,107.9,107.1,0.552,0.821,0.471,0.365,0.756,47.0,28.1,16.0,9.4,4.8,11.6,111.8,100.2,0.586,0,12/17/2021
397,397,,Orlando Magic,Miami Heat,22100433,105,115,0.172,0.421,0.325,0.772,45.1,22.1,15.6,6.5,4.7,-10.6,102.4,112.8,0.525,0.586,0.461,0.362,0.798,45.4,26.0,15.4,7.5,3.2,3.2,110.2,107.0,0.571,0,12/17/2021
398,398,,Sacramento Kings,Memphis Grizzlies,22100440,105,124,0.414,0.454,0.328,0.75,44.7,22.1,13.9,7.2,4.8,-2.9,109.8,112.4,0.551,0.621,0.455,0.346,0.746,47.5,25.4,13.8,10.3,6.0,2.1,111.1,109.3,0.55,0,12/17/2021
399,399,,Utah Jazz,San Antonio Spurs,22100437,126,128,0.741,0.482,0.373,0.779,47.5,23.1,14.9,7.5,5.4,11.7,117.7,106.1,0.604,0.37,0.467,0.349,0.718,45.0,28.0,13.1,8.3,5.0,-0.7,108.7,109.1,0.546,0,12/17/2021
400,400,,Portland Trail Blazers,Charlotte Hornets,22100439,125,116,0.379,0.449,0.348,0.78,44.4,23.1,14.0,7.8,4.7,-3.2,108.8,112.4,0.558,0.533,0.465,0.387,0.738,42.8,26.0,12.8,8.4,5.2,-0.8,113.6,114.0,0.569,1,12/17/2021
401,401,,Atlanta Hawks,Denver Nuggets,22100434,115,133,0.5,0.464,0.382,0.811,46.6,24.2,12.5,7.0,4.5,2.2,113.0,110.6,0.57,0.5,0.464,0.345,0.768,43.5,26.3,13.9,7.6,4.0,-0.4,109.1,109.7,0.563,0,12/17/2021
402,402,,Minnesota Timberwolves,Los Angeles Lakers,22100436,110,92,0.464,0.428,0.341,0.771,44.4,22.8,15.4,8.7,5.6,-0.6,107.2,107.7,0.539,0.552,0.465,0.358,0.733,44.6,23.6,15.3,8.4,5.5,-0.1,107.0,107.2,0.56,1,12/17/2021
403,403,,New Orleans Pelicans,Milwaukee Bucks,22100438,116,112,0.3,0.434,0.338,0.797,47.3,24.7,15.3,7.6,4.2,-6.0,106.1,111.6,0.532,0.633,0.455,0.362,0.751,47.3,22.9,14.4,7.7,4.4,4.0,110.6,106.7,0.565,1,12/17/2021
404,404,,Brooklyn Nets,Orlando Magic,22100442,93,100,0.724,0.467,0.361,0.817,45.2,25.3,14.1,6.7,5.2,3.8,110.1,106.4,0.573,0.167,0.423,0.326,0.772,44.9,22.2,15.5,6.6,4.8,-10.6,102.7,113.2,0.526,0,12/18/2021
405,405,,Boston Celtics,New York Knicks,22100445,114,107,0.483,0.443,0.338,0.811,45.6,22.7,13.9,7.4,5.4,1.0,107.9,107.4,0.552,0.448,0.437,0.364,0.791,46.1,22.1,14.1,7.2,5.7,-1.4,108.9,110.7,0.551,1,12/18/2021
406,406,,Detroit Pistons,Houston Rockets,22100441,107,116,0.148,0.412,0.313,0.791,42.4,21.5,15.3,8.2,4.9,-9.8,100.9,110.6,0.518,0.31,0.447,0.34,0.705,43.2,23.0,17.3,7.2,4.9,-6.9,104.9,111.6,0.554,0,12/18/2021
407,407,,Milwaukee Bucks,Cleveland Cavaliers,22100446,90,119,0.613,0.454,0.36,0.752,47.1,22.6,14.3,7.8,4.4,3.8,110.4,106.7,0.563,0.6,0.461,0.36,0.788,45.9,25.5,16.1,7.7,4.6,5.2,108.9,103.6,0.568,0,12/18/2021
408,408,,Utah Jazz,Washington Wizards,22100447,103,109,0.714,0.483,0.373,0.781,47.5,23.2,14.8,7.4,5.4,11.2,117.8,106.7,0.604,0.5,0.463,0.323,0.768,44.8,23.7,14.0,6.5,5.2,-2.9,107.0,109.7,0.555,0,12/18/2021
409,409,,Toronto Raptors,Golden State Warriors,22100443,119,100,0.464,0.438,0.342,0.77,46.1,22.1,13.0,9.3,5.0,0.6,109.6,108.9,0.532,0.828,0.469,0.364,0.758,47.0,28.1,16.0,9.4,4.9,11.4,111.9,100.5,0.585,1,12/18/2021
410,410,,Oklahoma City Thunder,LA Clippers,22100444,104,103,0.296,0.411,0.309,0.753,46.0,20.5,14.0,7.4,4.9,-9.5,100.1,109.6,0.51,0.552,0.451,0.36,0.787,44.2,23.0,15.0,7.9,4.5,1.2,106.3,105.3,0.556,1,12/18/2021
411,411,,Chicago Bulls,Los Angeles Lakers,22100448,115,110,0.63,0.465,0.368,0.814,43.7,23.5,13.6,7.9,4.7,2.6,109.6,106.8,0.565,0.533,0.463,0.354,0.731,44.2,23.6,15.4,8.3,5.6,-0.7,106.3,107.1,0.558,1,12/19/2021
412,412,,Phoenix Suns,Charlotte Hornets,22100456,137,106,0.821,0.475,0.362,0.791,44.9,25.8,13.7,8.7,3.9,6.4,109.9,103.7,0.57,0.516,0.465,0.386,0.741,42.6,26.1,12.8,8.4,5.2,-1.0,113.7,114.3,0.57,1,12/19/2021
413,413,,Detroit Pistons,Miami Heat,22100449,100,90,0.143,0.414,0.311,0.788,42.3,21.8,15.5,8.2,4.9,-9.8,100.9,110.6,0.519,0.6,0.463,0.368,0.796,45.6,26.0,15.5,7.5,3.2,3.5,110.6,107.2,0.573,1,12/19/2021
414,414,,Sacramento Kings,San Antonio Spurs,22100451,121,114,0.4,0.453,0.33,0.751,44.6,22.0,14.0,7.1,4.8,-3.4,109.4,112.6,0.551,0.393,0.468,0.35,0.719,44.9,27.9,12.8,8.2,5.0,-0.6,109.2,109.5,0.548,1,12/19/2021
415,415,,Minnesota Timberwolves,Dallas Mavericks,22100455,111,105,0.483,0.427,0.339,0.766,44.9,22.7,15.4,8.9,5.6,0.0,107.0,106.9,0.537,0.5,0.443,0.328,0.746,45.3,23.4,12.6,7.2,4.2,-0.2,107.9,108.2,0.543,1,12/19/2021
416,416,,Memphis Grizzlies,Portland Trail Blazers,22100450,100,105,0.633,0.455,0.351,0.748,47.5,25.3,13.8,10.3,5.9,2.6,111.4,109.0,0.55,0.4,0.451,0.352,0.783,44.2,23.3,14.1,7.8,4.8,-2.8,109.4,112.5,0.562,0,12/19/2021
417,417,,Golden State Warriors,Sacramento Kings,22100462,113,98,0.8,0.469,0.362,0.756,47.1,28.1,16.1,9.2,4.9,10.4,111.7,101.3,0.584,0.419,0.454,0.335,0.753,44.5,22.0,14.0,7.3,4.8,-3.1,109.9,112.7,0.552,1,12/20/2021
418,418,,Chicago Bulls,Houston Rockets,22100459,133,118,0.643,0.464,0.367,0.814,43.7,23.4,13.5,7.9,4.7,2.7,109.7,106.8,0.564,0.333,0.449,0.341,0.702,43.2,23.1,17.4,7.4,4.9,-6.4,105.1,111.3,0.555,1,12/20/2021
419,419,,Boston Celtics,Philadelphia 76ers,22100457,103,108,0.5,0.444,0.339,0.809,45.6,22.8,13.9,7.3,5.3,1.2,108.3,107.5,0.554,0.5,0.457,0.346,0.814,43.1,23.1,12.9,8.2,6.1,-1.1,109.1,109.9,0.56,0,12/20/2021
420,420,,LA Clippers,San Antonio Spurs,22100463,92,116,0.533,0.451,0.362,0.783,44.1,23.1,15.0,8.0,4.4,1.1,106.3,105.4,0.556,0.379,0.469,0.354,0.724,44.9,27.8,12.9,8.2,5.1,-0.8,109.5,110.0,0.549,0,12/20/2021
421,421,,Utah Jazz,Charlotte Hornets,22100461,112,102,0.69,0.481,0.371,0.774,47.4,23.0,14.8,7.3,5.4,10.6,117.2,106.8,0.602,0.5,0.462,0.38,0.746,42.5,26.1,12.6,8.5,5.2,-1.9,113.2,114.8,0.566,1,12/20/2021
422,422,,Memphis Grizzlies,Oklahoma City Thunder,22100460,99,102,0.613,0.453,0.348,0.751,47.1,25.3,13.6,10.4,5.9,2.4,111.2,109.1,0.548,0.321,0.413,0.311,0.75,46.4,20.6,14.1,7.3,4.9,-9.1,100.4,109.5,0.511,0,12/20/2021
423,423,,Los Angeles Lakers,Phoenix Suns,22100469,90,108,0.516,0.464,0.354,0.728,44.3,23.6,15.5,8.2,5.6,-0.8,106.4,107.3,0.56,0.828,0.478,0.368,0.788,45.2,26.0,13.8,8.5,4.0,7.3,110.6,103.5,0.574,0,12/21/2021
424,424,,New York Knicks,Detroit Pistons,22100466,105,91,0.433,0.437,0.364,0.792,46.0,22.0,14.1,7.2,5.7,-1.6,108.9,111.0,0.552,0.172,0.416,0.309,0.786,42.5,21.9,15.5,8.0,4.8,-9.1,101.1,110.1,0.52,1,12/21/2021
425,425,,Miami Heat,Indiana Pacers,22100465,125,96,0.581,0.46,0.365,0.788,45.4,26.0,15.5,7.4,3.2,3.0,110.1,107.1,0.571,0.419,0.461,0.323,0.786,45.9,24.1,14.3,7.3,6.1,1.5,109.6,108.5,0.557,1,12/21/2021
426,426,,Dallas Mavericks,Minnesota Timberwolves,22100468,114,102,0.483,0.443,0.327,0.754,45.3,23.6,12.6,7.2,4.2,-0.4,108.1,108.5,0.544,0.5,0.428,0.342,0.767,44.7,22.9,15.2,8.8,5.6,0.2,107.4,107.1,0.54,1,12/21/2021
427,427,,New Orleans Pelicans,Portland Trail Blazers,22100467,111,97,0.323,0.435,0.339,0.789,47.5,25.0,15.4,7.7,4.1,-5.7,106.1,111.3,0.533,0.419,0.452,0.352,0.786,44.5,23.1,14.4,7.6,4.9,-2.6,109.4,112.3,0.563,1,12/21/2021
428,428,,Boston Celtics,Cleveland Cavaliers,22100471,111,101,0.484,0.445,0.337,0.809,45.5,22.5,14.0,7.4,5.3,1.0,108.0,107.5,0.554,0.613,0.463,0.36,0.792,46.0,25.8,16.1,7.8,4.5,6.0,109.3,103.3,0.57,1,12/22/2021
429,429,,Milwaukee Bucks,Houston Rockets,22100473,126,106,0.594,0.452,0.359,0.752,47.0,22.5,14.4,7.8,4.4,2.7,109.9,107.1,0.561,0.323,0.452,0.342,0.704,43.1,23.3,17.3,7.3,4.9,-6.6,105.7,112.2,0.558,1,12/22/2021
430,430,,Sacramento Kings,LA Clippers,22100475,89,105,0.406,0.454,0.337,0.751,44.3,22.1,14.2,7.4,4.7,-3.4,109.6,112.8,0.552,0.516,0.449,0.36,0.782,44.0,23.0,15.0,7.9,4.5,0.3,105.8,105.7,0.554,0,12/22/2021
431,431,,Atlanta Hawks,Orlando Magic,22100470,98,104,0.483,0.464,0.38,0.808,46.2,24.1,12.6,7.0,4.5,1.5,112.8,111.2,0.57,0.194,0.423,0.326,0.775,45.0,22.1,15.5,6.6,4.7,-10.0,102.5,112.5,0.526,0,12/22/2021
432,432,,Oklahoma City Thunder,Denver Nuggets,22100474,108,94,0.345,0.413,0.311,0.747,46.4,20.7,14.1,7.3,5.0,-8.7,100.5,109.1,0.512,0.517,0.468,0.349,0.772,43.2,26.5,13.9,7.6,4.1,0.3,109.6,109.7,0.568,1,12/22/2021
433,433,,Philadelphia 76ers,Atlanta Hawks,22100478,96,98,0.516,0.458,0.348,0.816,42.8,23.0,13.0,8.3,6.2,-0.9,109.1,109.7,0.562,0.467,0.463,0.38,0.806,46.4,24.1,12.6,6.9,4.6,1.3,112.5,111.1,0.568,0,12/23/2021
434,434,,Golden State Warriors,Memphis Grizzlies,22100485,113,104,0.806,0.471,0.364,0.755,46.9,28.1,16.1,9.3,5.0,10.5,111.8,101.2,0.585,0.594,0.45,0.348,0.752,47.2,25.2,13.5,10.4,5.8,2.2,110.8,108.8,0.546,1,12/23/2021
